filename,text
train_148.jpg,to the Africans and Liberals attending . These
train_149.jpg,plans do not give the Africans the overall majo-
train_150.jpg,rity they are seeking . African delegates are
train_151.jpg,Mr. Macleod went on with the conference at
train_152.jpg,Lancaster House despite the crisis which had
train_153.jpg,of Chiefs .
train_154.jpg,secret negotiations on Northern Rhodesia's future .
train_155.jpg,Minister of the Central African Federation , went
train_156.jpg,in the Commons last night that there have been
train_157.jpg,to Chequers at the week-end for talks with
train_158.jpg,MR. IAIN MACLEOD , the Colonial Secretary , denied
train_159.jpg,But representatives of Sir Roy Welensky , Prime
train_160.jpg,The Northern Rhodesia conference in London has
train_161.jpg,Mr. Macmillan .
train_162.jpg,been boycotted by the two main settlers' parties -
train_163.jpg,the United Federal Party and the Dominion Party .
train_164.jpg,boycotted by the two main settlers' parties -
train_165.jpg,there have been secret negotiations on
train_166.jpg,Party . But representatives of Sir Roy
train_167.jpg,Rhodesia conference in London has been
train_168.jpg,the week-end for talks with Mr. Macmillan .
train_169.jpg,the United Federal Party and the Dominion
train_170.jpg,denied in the Commons last night that
train_171.jpg,Welensky , Prime Minister of the Central
train_172.jpg,African Federation , went to Chequers at
train_173.jpg,Northern Rhodesia's future . The Northern
train_174.jpg,MR. IAIN MACLEOD , the Colonial Secretary ,
train_175.jpg,in the Commons last night that there have
train_176.jpg,Central African Federation , went to Chequers
train_177.jpg,Mr. Iain Macleod , the Colonial Secretary , denied
train_178.jpg,future . The Northern Rhodesia conference in
train_179.jpg,been secret negotiations on the Northern Rhodesia's
train_180.jpg,and the Dominion Party . But representatives
train_181.jpg,London has been boycotted by the two main
train_182.jpg,settlers' parties - the United Federal Party
train_183.jpg,at the week-end for talks with Mr. Macmillan .
train_184.jpg,of Sir Roy Welensky , Prime Minister of the
train_185.jpg,He said Britain had an obligation to consult the Federal
train_186.jpg,refusing to sit round the conference table .
train_187.jpg,M Ps yesterday : " I have no knowledge of secret negotiations . "
train_188.jpg,Government . But the final decision remained with the British
train_189.jpg,Government . Mr. James Callaghan , Labour's Colonial spokesman ,
train_190.jpg,said Sir Roy had no right to delay progress in the talks by
train_191.jpg,Mr. Macleod was not at the week-end meeting . But he told
train_192.jpg,Northern Rhodesia is a member of the Federation .
train_193.jpg,He said Britain had an obligation to consult
train_194.jpg,the Federal Government . But the final
train_195.jpg,have no knowledge of secret negotiations . "
train_196.jpg,spokesman , said Sir Roy had no right to
train_197.jpg,Mr. James Callaghan , Labour's Colonial
train_198.jpg,meeting . But he told M Ps yesterday : " I
train_199.jpg,Northern Rhodesia is a member of the Federation .
train_200.jpg,decision remained with the British Government .
train_201.jpg,Mr. Macleod was not at the week-end
train_202.jpg,delay progress in the talks by refusing
train_203.jpg,to sit round the conference table .
train_204.jpg,the Federal Government . Mr. James Callaghan ,
train_205.jpg,Northern Rhodesia is a member of the Fede-
train_206.jpg,said Britain had an obligation to consult
train_207.jpg,refusing to sit round the conference table .
train_208.jpg,have no knowledge of secret negotiations . " He
train_209.jpg,Labour's Colonial spokesman , said Sir Roy had
train_210.jpg,no right to delay progress in the talks by
train_211.jpg,ration . Mr. Macleod was not at the week-end
train_212.jpg,meeting . But he told M Ps yesterday : " I
train_213.jpg,negotiations with Sir Roy's representative ,
train_214.jpg,sent from the Government were " unsatisfac-
train_215.jpg,Mr. Julius Greenfield . He was at Che-
train_216.jpg,day called on Mr. Macmillan to cease his
train_217.jpg,tory . " African delegates to the talks yester-
train_218.jpg,parties had refused to attend the talks
train_219.jpg,Mr. Macleod thought the two Rhodesian
train_220.jpg,Sir Roy's Federal Government in the
train_221.jpg,regarded with " growing anger " the " gross
train_222.jpg,and unconstitutional " interference by
train_223.jpg,quers last week-end . They said they
train_224.jpg,because Sir Roy had found messages
train_225.jpg,talks .
train_226.jpg,interference by Sir Roy's Federal Government in the talks .
train_227.jpg,had found messages sent from the Government were
train_228.jpg,at Chequers last week-end . They said they regarded
train_229.jpg,called on Mr. Macmillan to cease his negotiations with
train_230.jpg,had refused to attend the talks because Sir Roy
train_231.jpg,with " growing anger " the gross and unconstitutional "
train_232.jpg," unsatisfactory . " African delegates to the talks yesterday
train_233.jpg,Mr. Macleod thought the two Rhodesian parties
train_234.jpg,Sir Roy's representative , Mr. Julius Greenfield . He was
train_235.jpg,racial discrimination in Government
train_236.jpg,defended the appointment of a Negro as
train_237.jpg,strong opposition from the anti-Negro
train_238.jpg,his Housing Minister . It has aroused
train_239.jpg,and State housing projects .
train_240.jpg,Informal talks at Lancaster House will
train_241.jpg,B.Kaufmann
train_242.jpg,senators of the Deep South . The negro
train_243.jpg,resume today . President Kennedy today
train_244.jpg,is Mr. Robert Weaver of New York . One
train_245.jpg,of his tasks will be to see there is no
train_246.jpg,Deep South . The negro is Mr. Robert #
train_247.jpg,Weaver of New York . One of his tasks will
train_248.jpg,in Government and State housing
train_249.jpg,his Housing Minister . It has aroused strong
train_250.jpg,defended the appointment of a Negro as
train_251.jpg,projects .
train_252.jpg,opposition from the anti-Negro senators of the
train_253.jpg,Informal talks at Lancaster House will
train_254.jpg,resume today . PRESIDENT KENNEDY today
train_255.jpg,be to see there is no racial discrimination
train_256.jpg,the appointment of a Negro as his Housing Minister .
train_257.jpg,senators of the Deep South . The negro is Mr.
train_258.jpg,will be to see there is no racial discrimination
train_259.jpg,in Government and State housing projects .
train_260.jpg,today . PRESIDENT KENNEDY today defended
train_261.jpg,It has aroused strong opposition from the anti-Negro
train_262.jpg,Informal talks at Lancaster House will resume
train_263.jpg,Robert Weaver of New York . One of his tasks
train_264.jpg,that Weaver once had Communist affiliations .
train_265.jpg,by another Southern Senator - Willis Robertson ,
train_266.jpg,off the opposition by telling a television
train_267.jpg,of Virginia - met today in closed session
train_268.jpg,audience it was " current Washington gossip "
train_269.jpg,Robertson later disclosed he had sent a letter
train_270.jpg,to Mr. Kennedy saying he had received several
train_271.jpg,complaints about Weaver's loyalty .
train_272.jpg,to discuss Weaver's appointment . Senator
train_273.jpg,Senator Allen Ellender of Louisiana sparked
train_274.jpg,The Senate Banking Committee , which is headed
train_275.jpg,discuss Weaver's appointment . Senator
train_276.jpg,Virginia - met today in closed session to
train_277.jpg,Southern Senator - Willis Robertson , of
train_278.jpg,Committee , which is headed by another
train_279.jpg,Robertson later disclosed he had sent a letter
train_280.jpg,to Mr. Kennedy saying he had received
train_281.jpg,Washington gossip " that Weaver once had
train_282.jpg,Communist affiliations . The Senate Banking
train_283.jpg,Senator Allen Ellender , of Louisiana ,
train_284.jpg,television audience it was " current
train_285.jpg,sparked off the opposition by telling a
train_286.jpg,Willis Robertson , of Virginia - met today in
train_287.jpg,letter to Mr. Kennedy saying he had received several
train_288.jpg,gossip " that Weaver once had Communist affilia-
train_289.jpg,complaints about Weaver's loyalty .
train_290.jpg,Senator Allen Ellender , of Louisiana ,
train_291.jpg,Senator Robertson later disclosed he had sent a
train_292.jpg,closed session to discuss Weaver's appointment .
train_293.jpg,tions . The Senate Banking Committee , which
train_294.jpg,is headed by another Southern Senator -
train_295.jpg,sparked off the opposition by telling a
train_296.jpg,television audience it was " current Washington
train_297.jpg,Robertson saying the Federal Bureau of In-
train_298.jpg,He believed he would perform " outstanding
train_299.jpg,He said these concerned Mr. Weaver's
train_300.jpg,Mr. Kennedy rushed a letter to Senator
train_301.jpg,committee has to pass Mr. Weaver's
train_302.jpg,alleged association with organisations black-
train_303.jpg,service " in his post . Senator Robertson's
train_304.jpg,vestigation had reported on Mr. Weaver .
train_305.jpg,nomination before it can be con-
train_306.jpg,# sidered by the full Senate .
train_307.jpg,listed by the Government . Immediately
train_308.jpg,has to pass Mr. Weaver's nomination before it
train_309.jpg,he would perform " outstanding service "
train_310.jpg,alleged association with organisations black-
train_311.jpg,listed by the Government . Immediately Mr.
train_312.jpg,He said these concerned Mr. Weaver's
train_313.jpg,saying the Federal Bureau of Investigation had
train_314.jpg,Kennedy rushed a letter to Senator Robertson
train_315.jpg,reported on Mr. Weaver . He believed
train_316.jpg,can be considered by the full Senate .
train_317.jpg,in his post . Senator Robertson's committee
train_318.jpg,association with organisations black-listed by the
train_319.jpg,nomination before it can be considered by the
train_320.jpg,committee has to pass Mr. Weaver's
train_321.jpg,full Senate .
train_322.jpg,of Investigation had reported on Mr. Weaver .
train_323.jpg,He said these concerned Mr. Weaver's alleged
train_324.jpg,He believed he would perform " outstanding
train_325.jpg,Government . Immediately Mr. Kennedy rushed a letter
train_326.jpg,to Senator Robertson saying the Federal Bureau
train_327.jpg,service " in his post . Senator Robertson's
train_328.jpg,mention personal talks with Dr.
train_329.jpg,over West Germany's cash offer to help
train_330.jpg,Germany to pay more . He did not
train_331.jpg,not good enough . And he indicated
train_332.jpg,day that the offer - 357million - was
train_333.jpg,He said bluntly in Washington yester-
train_334.jpg,Adenauer , the West German Chancellor .
train_335.jpg,America's balance of payments position .
train_336.jpg,PRESIDENT KENNEDY is ready to get tough
train_337.jpg,that his Government would try to get
train_338.jpg,And he indicated that his Government
train_339.jpg,PRESIDENT KENNEDY is ready to get tough
train_340.jpg,would try to get Germany to pay more . He
train_341.jpg,America's balance of payments position . He
train_342.jpg,over West Germany's cash offer to help
train_343.jpg,said bluntly in Washington yesterday that
train_344.jpg,Adenauer , the West German Chancellor .
train_345.jpg,the offer - 357million - was not good enough .
train_346.jpg,did not mention personal talks with Dr.
train_347.jpg,help America's balance of payments position
train_348.jpg,tough over West Germany's cash offer to
train_349.jpg,talks with Dr. Adenauer , the West
train_350.jpg,Government would try to get Germany to
train_351.jpg,He said bluntly in Washington yesterday
train_352.jpg,pay more . He did not mention personal
train_353.jpg,German Chancellor .
train_354.jpg,PRESIDENT KENNEDY is ready to get
train_355.jpg,that the offer - 357million - was not good
train_356.jpg,enough . And he indicated that his
train_357.jpg,due in Washington next week . A big
train_358.jpg,useful . The President will probably
train_359.jpg,anyway .
train_360.jpg,United States officials quickly point out
train_361.jpg,discuss the problem with Dr. Brentano ,
train_362.jpg,payment of a 210million debt to America .
train_363.jpg,level than in the past " might be
train_364.jpg,But he said discussions " on a higher
train_365.jpg,slice of Germany's " aid " # is the early
train_366.jpg,the West German Foreign Minister , who is
train_367.jpg,that this is money due to America
train_368.jpg,to America anyway .
train_369.jpg,But he said discussions " on a higher
train_370.jpg,Foreign Minister , who is due in Washington
train_371.jpg,is the early payment of a 210million
train_372.jpg,The President will probably discuss the
train_373.jpg,problem with Dr. Brentano , the West German
train_374.jpg,level than in the past " might be useful .
train_375.jpg,debt to America . United States officials
train_376.jpg,next week . A big slice of Germany's " aid "
train_377.jpg,quickly point out that this is money due
train_378.jpg,this is money due to America anyway .
train_379.jpg,German Foreign Minister , who is due in
train_380.jpg,Washington next week . A big slice of
train_381.jpg,level than in the past " might be useful .
train_382.jpg,The President will probably discuss the
train_383.jpg,States officials quickly point out that
train_384.jpg,Germany's " aid " is the early payment
train_385.jpg,of a 210million debt to America . United
train_386.jpg,problem with Dr. Brentano , the West
train_387.jpg,But he said discussions " on a higher
train_388.jpg,flatly rejected attempts by the Eisenhower
train_389.jpg,And they are unimpressed by the Germans' claim
train_390.jpg,that they cannot pay more than 357million
train_391.jpg,or for the present . The Adenauer Government
train_392.jpg,without upsetting their own economy . The
train_393.jpg,sum towards the cost of keeping American
train_394.jpg,Government to get them to pay a regular
train_395.jpg,good and is not paying for the past
train_396.jpg,Americans say Germany is having it too
train_397.jpg,troops in Germany .
train_398.jpg,answer is the once-and-for-all cash
train_399.jpg,West German Government . It will now have
train_400.jpg,to pay more - and increase taxation to do
train_401.jpg,the new American administration .
train_402.jpg,rejection of it is a painful blow to the
train_403.jpg,so - or run the obvious # risks in upsetting
train_404.jpg,America's dollar reserves . Dr. Adenauer's
train_405.jpg,offer of 357million . President Kennedy's
train_406.jpg,These support costs are a big drain on
train_407.jpg,West German Government . It will now have to pay
train_408.jpg,dollar reserves . Dr. Adenauer's answer is the
train_409.jpg,run the obvious risks in upsetting the new
train_410.jpg,Kennedy's rejection of it is a painful blow to the
train_411.jpg,American administration .
train_412.jpg,These support costs are a big drain on America's
train_413.jpg,more - and increase taxation to do so - or
train_414.jpg,once-and-for-all cash offer of 357million . President
train_415.jpg,was waiting for his senior military
train_416.jpg,spot . Joyce Egginton cables : President
train_417.jpg,Kennedy at his Washington Press con-
train_418.jpg,ference admitted he did not know
train_419.jpg,February 20 .
train_420.jpg,whether America was lagging behind
train_421.jpg,And , since this is election year in West
train_422.jpg,aides to come up with the answer on
train_423.jpg,Russia in missile power . He said he
train_424.jpg,Germany , Dr. Adenauer is in a tough
train_425.jpg,And , since this is election year in West
train_426.jpg,lagging behind Russia in missile power .
train_427.jpg,Germany , Dr. Adenauer is in a tough spot .
train_428.jpg,he did not know whether America was
train_429.jpg,at his Washington Press conference admitted
train_430.jpg,Joyce Egginton cables : President Kennedy
train_431.jpg,He said he was waiting for his senior
train_432.jpg,military aides to come up with the answer
train_433.jpg,on February 20 .
train_434.jpg,in personality last night dominated
train_435.jpg,CHILDREN TWO men who are poles apart
train_436.jpg,slackness in the Eisenhower Administration
train_437.jpg,This surprising statement was a sharp about-
train_438.jpg,did his best to avoid giving Pressmen
train_439.jpg,in nuclear development . President Kennedy
train_440.jpg,had caused America to lag behind Russia
train_441.jpg,face from his warnings during the
train_442.jpg,Presidential election campaign . He claimed
train_443.jpg,a direct answer . George Brown
train_444.jpg,Mr. Brown , passionate and warm-hearted , led
train_445.jpg,always come first .
train_446.jpg,issue behind the Health Service ; the other
train_447.jpg,tried to show that the balance-sheet must
train_448.jpg,to angry uproar . One dealt with the human
train_449.jpg,ment - and ended by inciting Labour M Ps
train_450.jpg,unemotional , replied with a statistical state-
train_451.jpg,charges . Mr. Powell , white-faced and outwardly
train_452.jpg,Labour's attack on the higher health
train_453.jpg,statistical statement - and ended by inciting
train_454.jpg,balance-sheet must always come first .
train_455.jpg,charges . Mr. Powell , white-faced and
train_456.jpg,with the human issue behind the Health
train_457.jpg,Service ; the other tried to show that the
train_458.jpg,outwardly unemotional , replied with a
train_459.jpg,Labour M Ps to angry uproar . One dealt
train_460.jpg,Mr. Brown , passionate and warm-hearted ,
train_461.jpg,led Labour's attack on the higher health
train_462.jpg,people far beyond the ranks of Labour
train_463.jpg," undermining the Health Service " and
train_464.jpg,censure motion on the Government for
train_465.jpg,The result of the vote was not in
train_466.jpg,able to bear them . Mr. Brown
train_467.jpg,doubt . For the Tories were massed
train_468.jpg,was monstrous . It had offended many
train_469.jpg,placing heavy burdens on those least
train_470.jpg,declared that the policy under censure
train_471.jpg,in answer to their whips to defeat a
train_472.jpg,supporters .
train_473.jpg,For the Tories were massed in answer to
train_474.jpg,many people far beyond the ranks of
train_475.jpg,The result of the vote was not in doubt .
train_476.jpg,on the Government for " undermining the
train_477.jpg,Brown declared that the policy under
train_478.jpg,censure was monstrous . It had offended
train_479.jpg,Labour supporters .
train_480.jpg,on those least able to bear them . Mr.
train_481.jpg,their whips to defeat a censure motion
train_482.jpg,Health Service " and placing heavy burdens
train_483.jpg,this letter which Mr. Gaitskell had received :
train_484.jpg,whole principle of the State service and
train_485.jpg,by my party's proposal to prostitute the
train_486.jpg,has practised medicine for 43 years , chiefly
train_487.jpg,Conservative . I am horrified and amazed
train_488.jpg,The Press , many doctors and public were
train_489.jpg,to render that service a hardship to poor
train_490.jpg," My background is a doctor of 68 , who
train_491.jpg,as a panel doctor . " I am a lifelong
train_492.jpg,denouncing the proposals . He quoted from
train_493.jpg,people .
train_494.jpg,quantity surveyor . We have descended
train_495.jpg," After a lifetime of helping others and
train_496.jpg,the increased charges is a wicked ,
train_497.jpg,healing the sick , my considered
train_498.jpg,opinion is that anybody supporting
train_499.jpg,needs an imaginative architect to
train_500.jpg,old - . " Mr. Brown went on : " We
train_501.jpg,with bills of cost .
train_502.jpg,are dealing with a noble edifice which
train_503.jpg,improve it , but it has got a
train_504.jpg,from the real problems to fiddling about
train_505.jpg,fiddling about with bills of cost .
train_506.jpg," After a lifetime of helping others and
train_507.jpg,healing the sick , my considered opinion is that
train_508.jpg,anybody supporting the increased charges is a
train_509.jpg,it , but it has got a quantity surveyor . We
train_510.jpg,wicked , old - . " Mr. Brown went on : " We
train_511.jpg,are dealing with a noble edifice which
train_512.jpg,needs an imaginative architect to improve
train_513.jpg,have descended from the real problems to
train_514.jpg,never were . " Interrupted by angry Tories , Mr. Brown retorted :
train_515.jpg,people , is good and attainable . " We remain for it . But the Tories
train_516.jpg,We believe that a comprehensive medical service , free to the patient
train_517.jpg,at the point of need and with one standard for all sick
train_518.jpg," The jackals bay when there is nothing better they can do . "
train_519.jpg,sick people , is good and attainable .
train_520.jpg,Mr. Brown retorted : " The jackals bay
train_521.jpg,when there is nothing better they can do . "
train_522.jpg,never were . " Interrupted by angry Tories ,
train_523.jpg," We remain for it . But the Tories
train_524.jpg,of need and with one standard for all
train_525.jpg," We believe that a comprehensive medical
train_526.jpg,service , free to the patient at the point
train_527.jpg,He told them that their conception of social services was wholly
train_528.jpg,the Korean war .
train_529.jpg,wretched - but it would not be too comfortable nor too easy to
train_530.jpg,get . Answering jeers that it was Labour which first put a
train_531.jpg,ceiling on health spending and started charges , Mr. Brown
train_532.jpg,reminded the hostile Government benches that was
train_533.jpg,would provide an ambulance service for the absolutely
train_534.jpg,different - fundamentally different from that of Labour . They
train_535.jpg,done in 1950 because of the financial strain of
train_536.jpg,nor too easy to get . Answering jeers that
train_537.jpg,services was wholly different - fundamentally
train_538.jpg,He told them that their conception of social
train_539.jpg,provide an ambulance service for the absolutely
train_540.jpg,different from that of Labour . They would
train_541.jpg,Brown reminded the hostile Government benches
train_542.jpg,on health spending and started charges , Mr.
train_543.jpg,strain of the Korean war .
train_544.jpg,that was done in 1950 because of the financial
train_545.jpg,wretched - but it would not be too comfortable
train_546.jpg,it was Labour which first put a ceiling
train_547.jpg,take ruthless action against the drug making
train_548.jpg,per cent. in the last eight years .
train_549.jpg,unsmiling Mr. Powell . He demanded that instead
train_550.jpg,Then Mr. Brown swung his attack directly to the
train_551.jpg,needy than Labour had to make it in 1950 . And
train_552.jpg,In fact , the Tories made it worse now for the sick and
train_553.jpg,of taking it out of the patients Mr. Powell should
train_554.jpg,industry , whose profits had risen by up to 400
train_555.jpg,as a percentage of social service expenditure ,
train_556.jpg,health had fallen from 28.5 to 23.1 per cent.
train_557.jpg,that instead of taking it out of the
train_558.jpg,to make it in 1950 . And as a percentage
train_559.jpg,of social service expenditure , health had
train_560.jpg,fallen from 28.5 to 23.1 per cent. Then
train_561.jpg,Mr. Brown swung his attack directly to
train_562.jpg,for the sick and needy than Labour had
train_563.jpg,action against the drug making industry , #
train_564.jpg,In fact , the Tories made it worse now
train_565.jpg,whose profits had risen by up to 400 per
train_566.jpg,the unsmiling Mr. Powell . He demanded
train_567.jpg,patients Mr. Powell should take ruthless
train_568.jpg,to the welfare food scheme . It was maintained
train_569.jpg,during the war . Now in conditions of Tory
train_570.jpg,industry , " Mr. Brown commented icily . " Let us have a
train_571.jpg,industry . " The health of children today owed much
train_572.jpg,affluence it seemed it could not be carried on .
train_573.jpg,full inquiry into the cost of drugs and the pharmaceutical
train_574.jpg,children and sick people than to take on this vast
train_575.jpg," Mr. Powell finds it easier to take it out of mothers ,
train_576.jpg,the war . Now in conditions of Tory
train_577.jpg,food scheme . It was maintained during
train_578.jpg,carried on .
train_579.jpg,the pharmaceutical industry . " The health
train_580.jpg,affluence it seemed it could not be
train_581.jpg,of mothers , children and sick people than
train_582.jpg,of children today owed much to the welfare
train_583.jpg,full inquiry into the cost of drugs and
train_584.jpg,Brown commented icily . " Let us have a
train_585.jpg,to take on this vast industry , " Mr.
train_586.jpg," Mr. Powell finds it easier to take it out
train_587.jpg,to giving details of plans for improving the hospital service ,
train_588.jpg,on which indeed the Government is making progress .
train_589.jpg,a full minute - and even his bitterest opponents
train_590.jpg," even after the proposed changes the net cost of the
train_591.jpg,service to the Exchequer will have increased over
train_592.jpg,When Mr . Brown sat down Labour M Ps cheered for
train_593.jpg,three years by 20 per cent.
train_594.jpg,on defence joined in . Mr. Powell devoted half his speech
train_595.jpg,His basic defence of the Health Service cuts was that
train_596.jpg,Health Service cuts was that " even after
train_597.jpg,making progress . His basic defence of the
train_598.jpg,service , on which indeed the Government is
train_599.jpg,cheered for a full minute - and even his
train_600.jpg,the proposed changes the net cost of the
train_601.jpg,bitterest opponents on defence joined in .
train_602.jpg,details of plans for improving the hospital
train_603.jpg,over three years by 20 per cent.
train_604.jpg,When Mr . Brown sat down Labour M Ps
train_605.jpg,service to the Exchequer will have increased
train_606.jpg,Mr. Powell devoted half his speech to giving
train_607.jpg,foods would still be free in families
train_608.jpg,adjustment being made in financing . "
train_609.jpg,receiving regular National Assistance
train_610.jpg,The Government decided to adjust
train_611.jpg,undermining - the service . Answering the
train_612.jpg,claimed was underpinning - not
train_613.jpg,development being limited or an
